None,239.4,239.8,16_0,0.3281|0.5274|0.2813|None|0.522,0.5818|0.5813|0.5724|None|0.5411,0.3389|0.3185|0.3046|None|0.2444,0.251|0.2344|0.2349|None|0.2297,0.637|0.6556|0.6528|None|0.663
None,238.1,239.7,0_1,0.7766|0.7845|0.7734|0.7791|0.7017|0.6749|0.6404|0.7127|0.7699|0.7132|0.6677|0.6528|0.8157|0.8374|0.839|0.8154|0.8412,0.5406|0.5375|0.5344|0.5318|0.525|0.5224|0.5177|0.512|0.2229|0.2286|0.5031|0.5005|0.2208|0.2208|0.2234|0.2203|0.2167,0.3796|0.3787|0.3806|0.3806|0.3796|0.3815|0.3796|0.3778|0.1213|0.1213|0.375|0.3769|0.1148|0.1148|0.113|0.1102|0.1111,0.0349|0.0344|0.0333|0.0333|0.0354|0.0339|0.0333|0.0323|0.4609|0.4703|0.0344|0.0333|0.4344|0.424|0.4099|0.4141|0.3771,0.1157|0.1148|0.1157|0.1139|0.1074|0.1019|0.0954|0.1028|0.6972|0.6889|0.1074|0.0963|0.7139|0.7111|0.7185|0.7241|0.7185
None,241.0,241.7,0_1,0.7562|0.7749|0.6249|0.5439|0.699|0.7096|0.6095|0.6846,0.3563|0.3422|0.3339|0.1104|0.324|0.0922|0.0854|0.3031,0.1204|0.1194|0.1185|0.0685|0.1157|0.0741|0.0778|0.113,0.1625|0.1734|0.1781|0.3875|0.1781|0.3927|0.3844|0.1708,0.6491|0.6481|0.6593|0.7593|0.6528|0.7694|0.7648|0.6667
None,240.4,240.8,16_0,0.4769|None|0.5947|0.4852|0.3181,0.2229|None|0.2104|0.1974|0.1776,0.1093|None|0.087|0.0787|0.0648,0.4495|None|0.3844|0.3531|0.3375,0.6815|None|0.7315|0.7444|0.763
None,238.1,240.6,13_0,0.3985|0.3814|0.3683|0.3584|0.315|0.304|0.3073|0.2983|0.324|0.2767|0.379|0.4012|0.4236|0.34|0.3436|0.3258|0.291|0.2721|0.3585|0.3021|0.3401|0.3038|0.3681|0.3537|0.325|0.3476,0.001|0.0005|0.0005|0.0005|0.001|0.0005|0.0005|0.0005|0.0005|0.0005|0.0005|0.0005|0.0005|0.0005|0.0005|0.0005|0.0125|0.0|0.001|0.001|0.001|0.001|0.001|0.001|0.001|0.001,0.6426|0.6435|0.6417|0.6407|0.6407|0.6426|0.6417|0.6426|0.6435|0.6407|0.6435|0.6435|0.6435|0.6426|0.6417|0.6426|0.6093|0.6037|0.6426|0.6417|0.6426|0.6417|0.6426|0.6426|0.6417|0.6426,0.1844|0.1849|0.1849|0.1854|0.1849|0.1854|0.1854|0.1859|0.1849|0.1844|0.1844|0.1849|0.1849|0.1849|0.1844|0.1849|0.7396|0.8385|0.1844|0.1844|0.1844|0.1849|0.1844|0.1849|0.1849|0.1854,0.1843|0.2065|0.1926|0.1981|0.2037|0.2056|0.2037|0.2056|0.1972|0.1981|0.1963|0.1991|0.2009|0.2167|0.2093|0.2111|0.3648|0.3722|0.1981|0.2019|0.1935|0.2093|0.1824|0.1843|0.2046|0.1796
None,239.7,240.0,13_1,0.3548|0.4122|0.434|0.3209,0.0005|0.001|0.0151|0.0167,0.6435|0.6426|0.6046|0.6222,0.1849|0.1844|0.7406|0.7307,0.2176|0.1935|0.3667|0.3481
None,239.7,240.3,77_0,0.6118|None|0.5556|0.3375|0.6114|0.5883|0.5787,0.5589|None|0.5292|0.5026|0.4844|0.4641|0.4172,0.2787|None|0.225|0.2111|0.1898|0.1667|0.1315,0.2286|None|0.25|0.2729|0.2786|0.2885|0.2979,0.6583|None|0.6694|0.663|0.6426|0.6417|0.6361
None,243.1,243.6,16_0,0.4204|None|0.3218|0.6519|0.566|0.3082,0.4484|None|0.5057|0.526|0.5318|0.5443,0.1074|None|0.1759|0.2074|0.2269|0.2602,0.3568|None|0.3193|0.3234|0.3068|0.2458,0.6861|None|0.6741|0.675|0.6759|0.6546
None,243.8,244.2,13_1,0.3488|0.4093|0.4036|0.3583|0.3233,0.1563|0.1573|0.1573|0.1557|0.001,0.4565|0.4574|0.4583|0.4593|0.6435,0.1203|0.1203|0.1182|0.1141|0.1859,0.1398|0.1389|0.1389|0.1389|0.1963
None,245.0,245.4,13_1,0.3718|None|0.3323|None|0.264,0.1583|None|0.1583|None|0.001,0.4639|None|0.4639|None|0.6417,0.0875|None|0.0812|None|0.1844,0.1333|None|0.1352|None|0.1852
None,245.0,246.0,16_0,0.3942|0.3062|0.2956|0.4595|0.3826|0.3537|0.2886|0.2617|0.4436|0.4139|0.3151,0.5583|0.5609|0.5578|0.5573|0.5547|0.5568|0.5594|0.5589|0.5651|0.5656|0.5635,0.3806|0.3787|0.375|0.3639|0.3602|0.3657|0.3787|0.3898|0.3917|0.3898|0.388,0.2411|0.2396|0.2349|0.2365|0.2417|0.2396|0.2385|0.2391|0.2385|0.2427|0.2458,0.5963|0.5981|0.6|0.6111|0.6231|0.6083|0.5944|0.5833|0.5843|0.5824|0.5852
None,226.2,228.9,10_0,0.5323|0.3538|0.5425|0.4521|0.6203|0.3653|0.4294|0.3324|0.3487|0.4326|0.5083|0.4733|0.4414|0.36|0.3007|0.48|0.5257|0.5047|0.3999|0.3175|0.4507|0.481|0.4256|0.2883|0.3845|0.3932|0.5693|0.4621,0.1682|0.1615|0.1594|0.1495|0.1438|0.1375|0.1385|0.1333|0.1297|0.125|0.1208|0.1198|0.1182|0.1156|0.1135|0.1109|0.1104|0.1094|0.1083|0.1047|0.1036|0.099|0.0979|0.0958|0.0953|0.0927|0.0938|0.0901,0.4185|0.4204|0.4185|0.4204|0.4185|0.4194|0.4213|0.4194|0.4213|0.4231|0.4231|0.4222|0.4222|0.4213|0.4222|0.4231|0.4213|0.4231|0.4185|0.4176|0.4176|0.4194|0.4185|0.4222|0.4185|0.4194|0.4167|0.4213,0.0443|0.0453|0.0417|0.0427|0.0443|0.0432|0.0391|0.0422|0.0411|0.0422|0.0437|0.0437|0.0417|0.0411|0.0422|0.0432|0.0427|0.0427|0.0427|0.0453|0.0432|0.0448|0.0432|0.0448|0.0437|0.0448|0.0427|0.0464,0.0991|0.0963|0.0991|0.0963|0.0991|0.0981|0.0944|0.0981|0.0972|0.0944|0.0972|0.0963|0.0972|0.0972|0.0972|0.0963|0.0972|0.0944|0.1009|0.1|0.1028|0.1028|0.1028|0.0981|0.1019|0.0991|0.1037|0.0972
None,248.8,249.1,39_0,0.4085|None|0.4239|0.3146,0.3698|None|0.3573|0.3474,0.4352|None|0.4333|0.4296,0.0208|None|0.0203|0.0214,0.1083|None|0.1028|0.1
None,226.6,226.9,26_0,0.3254|0.3007|None|0.2949,0.4083|0.4057|None|0.401,0.6407|0.6426|None|0.6528,0.049|0.0437|None|0.0432,0.1787|0.1778|None|0.1722
None,243.2,250.3,0_1,0.367|0.6438|0.5763|0.6486|0.524|0.6073|0.769|0.7033|0.7843|0.6659|0.6894|0.8156|0.8444|0.8257|0.8326|0.8079|0.8144|0.6969|0.8209|0.786|0.7611|0.8097|0.7123|0.7928|0.6619|0.6525|0.6362|0.6839|0.6986|0.5891|0.6811|0.547|0.5931|0.7191|0.6418|0.7541|0.7717|0.7685|0.7279|0.7158|0.6848|0.7206|0.7139|0.7811|0.804|0.7746|0.8199|0.8268|0.714|0.7548|0.7542|0.7266|0.7615|0.7304|0.7906|0.934|0.9229|0.9204|0.9448|0.9307|0.9177|0.9317|0.9388|0.9377|0.9372|0.9314|0.9324|0.9219|0.9226|0.9091|0.9031|0.9186,0.3161|0.2781|0.2932|0.2078|0.2948|0.25|0.2505|0.2063|0.2427|0.2385|0.2354|0.2328|0.2318|0.2307|0.2271|0.2266|0.2193|0.2266|0.2281|0.2276|0.2245|0.226|0.2255|0.2266|0.2219|0.2115|0.2255|0.2135|0.2307|0.226|0.2031|0.2234|0.2161|0.1964|0.2057|0.2323|0.2318|0.2323|0.2328|0.2328|0.2302|0.2021|0.1839|0.1823|0.1776|0.1766|0.2068|0.2094|0.2245|0.2281|0.2266|0.2271|0.224|0.2255|0.2276|0.3969|0.3984|0.387|0.3745|0.3646|0.6682|0.3708|0.3703|0.3714|0.3792|0.3859|0.3979|0.4016|0.4016|0.3932|0.3875|0.3875,0.3639|0.3648|0.3639|0.1296|0.3648|0.3639|0.3611|0.1148|0.3611|0.362|0.3611|0.3611|0.3611|0.3611|0.3611|0.3611|0.362|0.1593|0.1463|0.1352|0.1315|0.1259|0.1231|0.1231|0.3583|0.3593|0.1213|0.3556|0.3583|0.1269|0.3583|0.125|0.3602|0.3583|0.3602|0.3593|0.3593|0.3602|0.3593|0.3593|0.3593|0.3574|0.3602|0.3611|0.3611|0.362|0.3648|0.3676|0.3676|0.3676|0.3667|0.3685|0.1213|0.3685|0.3694|0.2519|0.2361|0.2222|0.2093|0.1907|0.3861|0.1806|0.1778|0.1759|0.1657|0.1713|0.1583|0.1583|0.163|0.1815|0.1861|0.1991,0.025|0.0594|0.0396|0.4313|0.0312|0.0719|0.0667|0.5469|0.0698|0.0719|0.0766|0.074|0.0729|0.0734|0.0724|0.0688|0.0724|0.3818|0.3792|0.374|0.3818|0.3755|0.3839|0.3802|0.0562|0.0667|0.4021|0.062|0.0453|0.5474|0.0724|0.5552|0.0589|0.0786|0.0698|0.0427|0.0443|0.0422|0.0411|0.0401|0.0432|0.0703|0.0885|0.0896|0.0927|0.0938|0.0641|0.0615|0.0474|0.0427|0.0474|0.0484|0.3724|0.05|0.0516|0.2292|0.2156|0.2141|0.2271|0.237|0.0594|0.2323|0.2229|0.2156|0.2203|0.2333|0.2271|0.2193|0.2156|0.2198|0.2146|0.2068,0.0593|0.1565|0.1389|0.6972|0.1287|0.2046|0.187|0.7583|0.2074|0.2435|0.2509|0.2778|0.2852|0.287|0.2889|0.2907|0.2843|0.6796|0.6917|0.713|0.7185|0.7213|0.7222|0.7259|0.2704|0.2676|0.7139|0.2676|0.2639|0.7231|0.263|0.7194|0.2611|0.2602|0.2611|0.2694|0.2694|0.2694|0.2704|0.2667|0.2667|0.2648|0.263|0.2648|0.2574|0.2556|0.2556|0.2519|0.2574|0.2528|0.2602|0.2556|0.7157|0.2556|0.2556|0.7139|0.7269|0.7472|0.7657|0.7796|0.362|0.7852|0.787|0.7852|0.8083|0.7907|0.8056|0.8056|0.7972|0.7796|0.7741|0.762
None,243.0,248.1,13_0,0.3142|0.3325|0.2977|0.3032|0.2927|0.3037|0.3459|0.3311|0.3431|0.3535|0.3345|0.338|0.2787|0.299|0.27|0.2666|None|0.2928|0.2526|0.2854|0.2595|0.3566|0.2757|None|0.2573|None|0.2825|0.2722|0.3052|0.311|0.3656|0.3717|0.2842|0.3886|0.3317|0.361|0.3834|0.364|0.2973|0.3727|0.2667|0.3501|0.3414|0.3102|0.2854|0.3678|0.3797|0.3722|0.4569|0.4512|0.4085|0.2925,0.0005|0.001|0.0005|0.001|0.0005|0.0005|0.0005|0.0005|0.001|0.0005|0.001|0.001|0.1552|0.001|0.001|0.0|None|0.001|0.001|0.001|0.0005|0.1589|0.0005|None|0.1583|None|0.001|0.0005|0.1557|0.001|0.001|0.001|0.1547|0.001|0.001|0.1552|0.1552|0.001|0.1547|0.001|0.0177|0.001|0.001|0.001|0.001|0.001|0.001|0.001|0.001|0.001|0.0005|0.0005,0.6435|0.6426|0.6426|0.6426|0.6435|0.6435|0.6426|0.6417|0.6435|0.6435|0.6426|0.6426|0.462|0.6426|0.6444|0.6472|None|0.6426|0.6417|0.6435|0.6435|0.4639|0.6417|None|0.463|None|0.6407|0.6407|0.463|0.6426|0.6426|0.6426|0.463|0.6435|0.6426|0.462|0.463|0.6426|0.4639|0.6435|0.7009|0.6435|0.6444|0.6426|0.6426|0.6444|0.6444|0.6435|0.6435|0.6426|0.6417|0.6426,0.1849|0.1854|0.1854|0.1854|0.1859|0.1859|0.1854|0.1859|0.1854|0.1854|0.1854|0.1849|0.1042|0.1849|0.1849|0.1854|None|0.1844|0.1854|0.1854|0.1854|0.0828|0.1849|None|0.0792|None|0.1849|0.1854|0.0812|0.1849|0.1844|0.1849|0.0776|0.1849|0.1844|0.0755|0.076|0.1849|0.0807|0.1844|0.7599|0.1849|0.1849|0.1844|0.1849|0.1849|0.1849|0.1849|0.1849|0.1849|0.187|0.1896,0.1852|0.2019|0.2139|0.2037|0.2037|0.2176|0.2111|0.2259|0.2028|0.2019|0.1694|0.1843|0.1352|0.213|0.2028|0.2417|None|0.2028|0.1787|0.1843|0.1843|0.1333|0.1991|None|0.1343|None|0.1806|0.175|0.137|0.1778|0.1917|0.1796|0.1361|0.1722|0.1833|0.1361|0.1361|0.187|0.1361|0.1852|0.2731|0.1694|0.1954|0.1787|0.1769|0.1694|0.162|0.1704|0.1685|0.1759|0.1704|0.1694
None,246.3,247.0,13_1,0.4271|0.3682|0.4061|0.4434|None|0.3861|None|0.3659,0.1542|0.1557|0.001|0.001|None|0.001|None|0.001,0.4611|0.4639|0.6426|0.6426|None|0.6426|None|0.6435,0.0781|0.0771|0.1849|0.1849|None|0.1849|None|0.1844,0.138|0.1361|0.1815|0.1722|None|0.188|None|0.1759
None,250.6,252.8,26_0,0.4447|0.6498|0.6421|0.5962|0.6444|0.685|0.6762|0.6649|0.6583|0.6909|0.7135|0.6891|0.6577|0.6918|0.6968|0.6931|0.7168|0.7366|0.7152|0.7243|0.7209|0.7246|0.6689,0.512|0.5104|0.512|0.5141|0.5151|0.512|0.5104|0.5109|0.5115|0.5156|0.5151|0.5156|0.5151|0.5167|0.5229|0.5339|0.5484|0.5635|0.5896|0.6031|0.6214|0.6297|0.6344,0.7917|0.7778|0.763|0.7602|0.7676|0.7528|0.738|0.7315|0.7167|0.713|0.6889|0.6722|0.6704|0.662|0.6565|0.6407|0.6194|0.6093|0.5917|0.5824|0.5639|0.563|0.5676,0.1193|0.1187|0.112|0.1057|0.1068|0.1115|0.1135|0.113|0.1099|0.1052|0.1068|0.1047|0.1063|0.1115|0.1109|0.1115|0.1078|0.099|0.0802|0.0776|0.0786|0.074|0.0698,0.1898|0.2037|0.2194|0.2222|0.2148|0.2296|0.2435|0.2491|0.2583|0.2648|0.2824|0.2898|0.287|0.2833|0.2759|0.263|0.262|0.2435|0.2407|0.2315|0.2231|0.2056|0.1898
None,253.1,253.5,36_0,0.4499|0.3765|0.4439|0.4558|0.4387,0.3688|0.3682|0.3651|0.3505|0.3432,0.4935|0.4898|0.4898|0.4898|0.4917,0.0349|0.0333|0.0349|0.0458|0.051,0.0824|0.0843|0.0824|0.0852|0.0833
None,252.9,253.3,13_0,0.4126|0.3185|0.4096|0.2614|0.2795,0.6542|0.6479|0.6505|0.65|0.6443,0.5259|0.5185|0.5148|0.513|0.5102,0.1797|0.1833|0.1786|0.176|0.1786,0.213|0.2157|0.2231|0.2204|0.2222
None,248.2,248.6,16_0,0.4329|0.3615|0.2597|None|0.4094,0.5562|0.5562|0.5536|None|0.5448,0.412|0.4111|0.4111|None|0.3991,0.2406|0.2417|0.2385|None|0.2604,0.5611|0.5639|0.5648|None|0.5741
None,253.9,256.1,26_0,0.6571|0.6948|0.7243|0.7315|0.6972|0.7071|0.4517|0.4695|0.451|0.5479|0.4942|0.5045|0.4067|0.3689|0.3335|None|0.2632|0.3725|0.3728|0.3791|0.4037|0.3502|0.3564,0.4672|0.4531|0.4385|0.4323|0.4266|0.4234|0.4214|0.4193|0.4208|0.4208|0.4208|0.4208|0.4198|0.4198|0.4214|None|0.4208|0.4193|0.4187|0.4193|0.4198|0.4203|0.4203,0.5343|0.5444|0.5694|0.575|0.5926|0.6259|0.6435|0.6426|0.6389|0.6426|0.6454|0.6472|0.6398|0.6361|0.6398|None|0.6417|0.6417|0.6426|0.6417|0.6407|0.6407|0.6398,0.0568|0.062|0.0651|0.0646|0.0646|0.0651|0.0667|0.0688|0.0672|0.0677|0.0677|0.0682|0.0703|0.0682|0.0677|None|0.0667|0.0698|0.0703|0.0698|0.0698|0.0693|0.0693,0.1778|0.1824|0.1685|0.175|0.1713|0.1815|0.1722|0.1704|0.1713|0.1657|0.1602|0.1556|0.1657|0.1648|0.163|None|0.1546|0.1593|0.1565|0.1583|0.1593|0.1593|0.1593
None,224.0,225.1,28_0,0.3158|0.3108|0.3959|0.5174|0.6223|0.387|0.4542|0.4889|None|0.4798|0.3617|0.2716,0.0005|0.001|0.0005|0.0005|0.0|0.0005|0.0005|0.0005|None|0.0005|0.0005|0.0005,0.5361|0.5306|0.5306|0.5296|0.5306|0.5278|0.5194|0.5231|None|0.5139|0.5176|0.5185,0.0943|0.0927|0.0911|0.0891|0.0875|0.0849|0.0844|0.0828|None|0.0786|0.0771|0.075,0.3454|0.3843|0.3657|0.3694|0.3704|0.3722|0.3843|0.3731|None|0.3713|0.362|0.3667
None,255.2,256.6,24_0,0.4062|0.46|0.2646|0.2794|0.3906|0.4209|0.4142|0.4399|0.483|0.4751|0.4605|0.4469|0.4138|0.4023|0.2706,0.4198|0.4203|0.4198|0.4214|0.4198|0.4198|0.4198|0.4203|0.4203|0.4203|0.4203|0.4203|0.4208|0.4208|0.4214,0.6389|0.6398|0.6389|0.6407|0.6407|0.6407|0.6407|0.6407|0.6407|0.6407|0.6407|0.6398|0.6398|0.6398|0.6389,0.0693|0.0688|0.0745|0.0661|0.0688|0.0693|0.0693|0.0688|0.0688|0.0693|0.0693|0.0693|0.0693|0.0693|0.0677,0.1648|0.163|0.1556|0.1556|0.1611|0.1593|0.1602|0.1593|0.1602|0.1593|0.1593|0.1593|0.1583|0.1583|0.1611
None,258.5,259.3,13_0,0.3171|0.3691|0.3336|0.3492|0.326|0.3979|0.3161|0.4163|0.3768,0.6224|0.6271|0.6318|0.6349|0.6406|0.6432|0.6495|0.6578|0.6599,0.4667|0.4676|0.4667|0.4694|0.4685|0.4676|0.4704|0.4704|0.4704,0.199|0.1958|0.1932|0.1917|0.187|0.1865|0.1813|0.174|0.1724,0.2204|0.2213|0.2213|0.2204|0.2204|0.2222|0.2185|0.2213|0.2222
None,259.2,259.5,24_0,0.4074|0.483|0.3458|0.2626,0.4349|0.4349|0.4401|0.4422,0.638|0.637|0.6361|0.6352,0.0682|0.0693|0.0682|0.0677,0.1565|0.1565|0.1602|0.1602
None,259.7,260.3,13_0,0.2828|0.309|0.3077|0.3553|None|0.4521|0.277,0.6729|0.6719|0.6661|0.6661|None|0.6766|0.6812,0.4713|0.4694|0.4685|0.4722|None|0.4639|0.4704,0.1724|0.1792|0.1901|0.1943|None|0.201|0.2021,0.2185|0.2194|0.2204|0.2176|None|0.2333|0.2213
None,251.5,251.9,39_0,0.507|None|0.4084|None|0.3379,0.0688|None|0.0547|None|0.0427,0.3148|None|0.3009|None|0.2972,0.0255|None|0.0224|None|0.0255,0.1102|None|0.1093|None|0.1056
None,261.6,262.1,24_0,0.2881|0.3369|0.3473|0.3312|0.2854|0.2502,0.5047|0.5104|0.5104|0.5078|0.5047|0.501,0.6519|0.6528|0.6537|0.6537|0.6537|0.6565,0.0708|0.0708|0.0714|0.0714|0.0719|0.0729,0.1648|0.163|0.1639|0.1667|0.1676|0.1676
None,249.5,250.2,10_0,0.5038|0.2949|None|0.2548|0.3843|None|0.4665|0.4266,0.9208|0.9078|None|0.8854|0.8745|None|0.8438|0.8302,0.4083|0.3944|None|0.3852|0.3824|None|0.375|0.3759,0.0786|0.0917|None|0.1135|0.125|None|0.1547|0.1682,0.3102|0.3213|None|0.3222|0.3231|None|0.3306|0.3222
None,262.2,262.5,38_0,0.3052|0.2724|0.2759|0.2809,0.2568|0.2578|0.2635|0.262,0.1963|0.1944|0.1907|0.225,0.0562|0.0536|0.0516|0.0516,0.1231|0.2019|0.2148|0.1972
None,259.2,266.0,26_1,0.402|0.3604|0.434|0.3696|0.5837|0.585|0.6368|0.6146|0.61|0.5776|0.4856|0.4887|0.5914|0.5937|0.5444|0.5042|0.3622|0.4588|None|0.5177|0.5762|0.4864|0.5055|0.4885|0.5286|0.5593|0.5841|0.5629|0.429|0.4069|None|0.3757|0.458|0.4293|0.3806|0.577|0.5525|0.4869|0.4985|0.4309|0.4942|0.5613|0.5135|0.4836|0.4541|0.3751|0.3879|0.4511|0.3716|None|0.3311|None|0.5205|0.4536|0.5678|0.5575|0.6354|0.5468|0.5092|0.4427|0.5852|0.5359|0.5335|0.5479|0.4841|0.4811|0.3101|0.3568|0.4688,0.4349|0.4354|0.4401|0.4432|0.2875|0.2896|0.2927|0.3052|0.312|0.3161|0.4724|0.4771|0.4844|0.4875|0.4885|0.4953|0.4979|0.3208|None|0.3187|0.3141|0.3089|0.3031|0.5|0.3042|0.3073|0.3036|0.2948|0.2885|0.2833|None|0.4995|0.5036|0.263|0.2688|0.5286|0.2797|0.2833|0.2885|0.2974|0.3073|0.3073|0.3083|0.5771|0.3005|0.5807|0.5818|0.5828|0.5839|None|0.5896|None|0.5901|0.5875|0.5818|0.5802|0.5776|0.5708|0.2974|0.563|0.5635|0.5641|0.5583|0.563|0.299|0.3036|0.5755|0.576|0.3104,0.6417|0.6352|0.6361|0.6352|0.3009|0.3046|0.3111|0.3028|0.3009|0.313|0.6426|0.6491|0.6481|0.6472|0.6454|0.6472|0.6463|0.3028|None|0.3046|0.3037|0.2954|0.3065|0.6528|0.2981|0.2907|0.2833|0.2843|0.2722|0.2917|None|0.662|0.6602|0.2556|0.2963|0.6769|0.2972|0.3111|0.3046|0.3111|0.2944|0.2889|0.2824|0.6796|0.3|0.688|0.6926|0.6806|0.688|None|0.7083|None|0.6981|0.7037|0.7074|0.6972|0.6852|0.6593|0.3028|0.6444|0.6537|0.6778|0.7102|0.713|0.337|0.3352|0.7333|0.737|0.3389,0.0693|0.0708|0.0688|0.0667|0.0573|0.0547|0.0521|0.0443|0.038|0.0354|0.0672|0.0682|0.0693|0.0688|0.0703|0.0688|0.0682|0.0401|None|0.0391|0.0406|0.0406|0.0396|0.0693|0.0391|0.038|0.0396|0.0401|0.0375|0.0385|None|0.0708|0.0755|0.0453|0.0474|0.0766|0.0437|0.0443|0.0432|0.0432|0.0391|0.0401|0.0401|0.0802|0.0422|0.0792|0.0797|0.0818|0.0818|None|0.0807|None|0.0833|0.0807|0.0807|0.0771|0.0776|0.0734|0.0474|0.074|0.0703|0.0698|0.0812|0.0776|0.05|0.0495|0.0818|0.0859|0.0479,0.1537|0.1639|0.1593|0.1583|0.1185|0.1148|0.1083|0.1083|0.1065|0.0907|0.1593|0.1481|0.1519|0.1546|0.1565|0.1546|0.1602|0.0954|None|0.0926|0.0991|0.1009|0.0981|0.1602|0.1037|0.1065|0.113|0.1083|0.125|0.1102|None|0.1704|0.1722|0.1611|0.1222|0.1667|0.1222|0.1102|0.1176|0.1083|0.1222|0.1306|0.1361|0.1741|0.1231|0.1611|0.1574|0.1741|0.1657|None|0.1491|None|0.1611|0.1593|0.1583|0.1778|0.1889|0.212|0.1324|0.2333|0.2472|0.2574|0.2417|0.237|0.1176|0.1148|0.2222|0.2185|0.1139
None,264.3,266.2,10_0,0.4661|0.5562|0.6091|None|0.316|0.3339|0.2954|0.5232|0.4956|0.5595|0.3488|0.5311|0.4881|0.5368|0.4944|0.5083|0.4617|0.3956|0.3615|0.2699,0.8687|0.8714|0.8698|None|0.8604|0.8583|0.8516|0.8516|0.851|0.8526|0.8547|0.8599|0.8667|0.8719|0.8776|0.8807|0.8833|0.8833|0.8839|0.8844,0.1815|0.1824|0.1833|None|0.1806|0.1824|0.1917|0.1833|0.1843|0.187|0.1991|0.188|0.2|0.2009|0.1991|0.2|0.2009|0.2009|0.2009|0.2,0.1307|0.1281|0.1292|None|0.138|0.1396|0.1479|0.1469|0.1474|0.1453|0.1443|0.1385|0.1323|0.1271|0.1214|0.1182|0.1156|0.1156|0.1151|0.1146,0.3833|0.3815|0.3843|None|0.3954|0.3963|0.3806|0.3963|0.3972|0.3972|0.3806|0.4046|0.3917|0.3898|0.3898|0.3898|0.3898|0.3907|0.3898|0.387
None,266.6,267.0,26_1,0.562|0.5067|0.5331|0.5224|0.5479,0.3151|0.3193|0.3198|0.3198|0.3187,0.3343|0.3352|0.3352|0.3343|0.3333,0.05|0.049|0.0479|0.0484|0.0505,0.1185|0.1176|0.1185|0.1185|0.1185
None,265.9,267.5,35_0,0.5105|0.3185|None|0.2704|0.3669|0.3328|0.4559|0.412|0.4777|None|0.4244|0.5745|0.5432|0.4987|0.5304|0.3506|0.3314,0.576|0.5719|None|0.5724|0.5745|0.5745|0.575|0.5745|0.5734|None|0.5729|0.5714|0.5708|0.5693|0.5687|0.5698|0.5708,0.738|0.7463|None|0.7491|0.7463|0.7417|0.7435|0.7426|0.7417|None|0.7435|0.7398|0.7426|0.7528|0.7565|0.7611|0.7574,0.0865|0.0927|None|0.0911|0.087|0.087|0.0927|0.0917|0.0906|None|0.087|0.0839|0.088|0.0896|0.0901|0.0885|0.0896,0.2185|0.213|None|0.2083|0.212|0.2157|0.2204|0.2222|0.2222|None|0.2213|0.2176|0.2167|0.2056|0.2028|0.1991|0.2028
None,266.6,268.2,10_0,0.3643|0.2638|0.3429|0.392|0.4085|0.5335|0.5965|0.4702|0.4495|0.653|0.5618|0.3462|0.3677|0.558|0.4634|0.4534|0.2779,0.8859|0.8859|0.8854|0.8849|0.8849|0.8839|0.8833|0.8833|0.8833|0.8849|0.8859|0.8891|0.8911|0.8943|0.8979|0.8995|0.9026,0.2009|0.2019|0.2019|0.2019|0.2037|0.2019|0.2009|0.2009|0.2009|0.2019|0.2009|0.2009|0.2|0.2|0.1991|0.1991|0.2,0.113|0.113|0.1135|0.1141|0.1141|0.1151|0.1156|0.1156|0.1156|0.1141|0.113|0.1099|0.1073|0.1042|0.1005|0.0995|0.0964,0.3907|0.3898|0.3889|0.3898|0.3889|0.3935|0.3944|0.3935|0.3944|0.3907|0.3907|0.3898|0.3907|0.3926|0.3935|0.3917|0.3898
None,268.8,269.1,10_0,0.3376|0.3124|0.3294|0.3075,0.9036|0.9036|0.9057|0.9068,0.1991|0.2|0.1991|0.2,0.0953|0.0953|0.0932|0.0922,0.3926|0.3917|0.3944|0.3926
None,267.4,268.1,26_1,0.5061|None|0.5731|0.5678|0.5694|0.5619|0.567|0.5248,0.313|None|0.3057|0.3063|0.3083|0.3099|0.3125|0.3141,0.337|None|0.3306|0.3315|0.3333|0.3343|0.3361|0.3361,0.0479|None|0.0542|0.0542|0.0526|0.0521|0.0521|0.0536,0.112|None|0.1204|0.1241|0.1231|0.1231|0.1241|0.1222
None,270.0,270.6,26_1,0.6013|None|0.6241|0.5397|0.5893|0.5405|0.5068,0.2781|None|0.2646|0.2599|0.2568|0.25|0.2448,0.312|None|0.3074|0.2972|0.287|0.2852|0.2907,0.0552|None|0.0583|0.0573|0.0568|0.0557|0.0578,0.1481|None|0.1491|0.1537|0.1574|0.1593|0.1519
None,269.5,270.1,10_0,0.3211|0.2875|None|0.3258|0.3391|0.3385|0.3416,0.9135|0.9141|None|0.9151|0.9156|0.9172|0.9167,0.2009|0.2019|None|0.2028|0.2019|0.2019|0.2,0.0854|0.0849|None|0.0839|0.0833|0.0818|0.0823,0.388|0.3861|None|0.387|0.3861|0.3852|0.3843
None,257.2,257.5,59_0,0.4014|None|0.3069|0.2578,0.0099|None|0.0057|0.0,0.6056|None|0.5602|0.4778,0.463|None|0.4807|0.6474,0.3657|None|0.4065|0.4824
None,228.3,229.0,14_0,0.3386|0.475|0.499|0.5557|None|0.4211|None|0.4012,0.2318|0.2328|0.2307|0.2349|None|0.2427|None|0.237,0.2944|0.2963|0.3065|0.3056|None|0.3056|None|0.3093,0.3422|0.3469|0.3521|0.3458|None|0.3375|None|0.3432,0.6667|0.6759|0.6509|0.6306|None|0.6333|None|0.663
